PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30786103","Quantifying bias reduction with fixed-duration versus all-available covariate assessment periods","Connolly JG, Schneeweiss S, Glynn RJ, Gagne JJ.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):665-670. doi: 10.1002/pds.4729. Epub 2019 Feb 20.","Connolly JG","Pharmacoepidemiol Drug Saf","2019","2019/02/21","","","10.1002/pds.4729"
"30784140","Long-term persistence and adherence to blood pressure lowering agents among older Australians","Si S, Ofori-Asenso R, Briffa T, Sanfilippo FM, Ilomaki J, Qin X, Tacey M, Reid CM, Liew D.","Pharmacoepidemiol Drug Saf. 2019 Jun;28(6):788-795. doi: 10.1002/pds.4742. Epub 2019 Feb 19.","Si S","Pharmacoepidemiol Drug Saf","2019","2019/02/21","","","10.1002/pds.4742"
"30784132","Propensity score methods and regression adjustment for analysis of nonrandomized studies with health-related quality of life outcomes","Cottone F, Anota A, Bonnetain F, Collins GS, Efficace F.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):690-699. doi: 10.1002/pds.4756. Epub 2019 Feb 19.","Cottone F","Pharmacoepidemiol Drug Saf","2019","2019/02/21","","","10.1002/pds.4756"
"30779395","Validating registry data on statins prescriptions by blood measurements","Riis AH, Erichsen R, Ostenfeld EB, Højskov CS, Thorlacius-Ussing O, Stender MT, Lash TL, Møller HJ.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):609-615. doi: 10.1002/pds.4700. Epub 2019 Feb 19.","Riis AH","Pharmacoepidemiol Drug Saf","2019","2019/02/20","","","10.1002/pds.4700"
"30779266","Does the use of incretin-based medications increase the risk of cancer in patients with type-2 diabetes mellitus?","Karp I, Sivaswamy A, Booth C.","Pharmacoepidemiol Drug Saf. 2019 Apr;28(4):489-499. doi: 10.1002/pds.4746. Epub 2019 Feb 18.","Karp I","Pharmacoepidemiol Drug Saf","2019","2019/02/20","","","10.1002/pds.4746"
"30767342","Paediatric safety signals identified in VigiBase: Methods and results from Uppsala Monitoring Centre","Star K, Sandberg L, Bergvall T, Choonara I, Caduff-Janosa P, Edwards IR.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):680-689. doi: 10.1002/pds.4734. Epub 2019 Feb 15.","Star K","Pharmacoepidemiol Drug Saf","2019","2019/02/16","PMC6594230","","10.1002/pds.4734"
"30761662","A systematic review of methods for determining cross-sectional active medications using pharmacy databases","Anderson TS, Xu E, Whitaker E, Steinman MA.","Pharmacoepidemiol Drug Saf. 2019 Apr;28(4):403-421. doi: 10.1002/pds.4706. Epub 2019 Feb 13.","Anderson TS","Pharmacoepidemiol Drug Saf","2019","2019/02/15","PMC7050409","NIHMS1557800","10.1002/pds.4706"
"30747477","Anticholinergic and sedative medication use in older community-dwelling people: A national population study in the Netherlands","van der Meer HG, Taxis K, Teichert M, Griens F, Pont LG, Wouters H.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):315-321. doi: 10.1002/pds.4698. Epub 2019 Feb 12.","van der Meer HG","Pharmacoepidemiol Drug Saf","2019","2019/02/13","PMC6593836","","10.1002/pds.4698"
"30747473","A new analytic tool developed to assess safe use recommendations","Cocoros NM, Wagner A, Haynes K, Petrone AB, Fazio-Eynullayeva E, Ding Y, Izem R, Lee JY, Major JM, Nguyen M, Ju J.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):649-656. doi: 10.1002/pds.4724. Epub 2019 Feb 12.","Cocoros NM","Pharmacoepidemiol Drug Saf","2019","2019/02/13","","","10.1002/pds.4724"
"30747466","Prevalence of drug use among adults with intellectual disabilities compared with drug use in the general population","Hove O, Biringer E, Havik OE, Assmus J, Braatveit KJ, Holm SEH, Hermann M.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):337-344. doi: 10.1002/pds.4741. Epub 2019 Feb 12.","Hove O","Pharmacoepidemiol Drug Saf","2019","2019/02/13","","","10.1002/pds.4741"
"30746841","Conditional validation sampling for consistent risk estimation with binary outcome data subject to misclassification","Gravel CA, Farrell PJ, Krewski D.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):227-233. doi: 10.1002/pds.4701.","Gravel CA","Pharmacoepidemiol Drug Saf","2019","2019/02/13","","","10.1002/pds.4701"
"30740819","Prescribing and Research in Medicines Management (UK & Ireland) Annual Conference 2018, NCVO, Society Building, London, UK, 14th December 2018: 'Person-centred Care in the Digital Age: Nudge, Nudge, Tweet, Tweet'","","Pharmacoepidemiol Drug Saf. 2019 Feb;28 Suppl 1:3-16. doi: 10.1002/pds.4732.","","Pharmacoepidemiol Drug Saf","2019","2019/02/12","","","10.1002/pds.4732"
"30740818","A mixed methods analysis of clozapine errors reported to the National Reporting and Learning System","Dabba K, Elswood M, Ameer A, Gerrett D, Maidment I.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):657-664. doi: 10.1002/pds.4727. Epub 2019 Feb 10.","Dabba K","Pharmacoepidemiol Drug Saf","2019","2019/02/12","","","10.1002/pds.4727"
"30724414","Variation of the prevalence of pediatric polypharmacy: A scoping review","Baker C, Feinstein JA, Ma X, Bolen S, Dawson NV, Golchin N, Horace A, Kleinman LC, Meropol SB, Pestana Knight EM, Winterstein AG, Bakaki PM.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):275-287. doi: 10.1002/pds.4719. Epub 2019 Feb 6.","Baker C","Pharmacoepidemiol Drug Saf","2019","2019/02/07","PMC6461742","NIHMS1022122","10.1002/pds.4719"
"30724413","Use of dipeptidyl peptidase-4 inhibitors and the risk of arthralgia: Population-based cohort and nested case-control studies","Wang CY, Fu SH, Yang RS, Hsiao FY.","Pharmacoepidemiol Drug Saf. 2019 Apr;28(4):500-506. doi: 10.1002/pds.4733. Epub 2019 Feb 6.","Wang CY","Pharmacoepidemiol Drug Saf","2019","2019/02/07","","","10.1002/pds.4733"
"30723973","Misuse of prescribed opioids in the United States","Mojtabai R, Amin-Esmaeili M, Nejat E, Olfson M.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):345-353. doi: 10.1002/pds.4743. Epub 2019 Feb 5.","Mojtabai R","Pharmacoepidemiol Drug Saf","2019","2019/02/07","","","10.1002/pds.4743"
"30719785","Validating an algorithm for multiple myeloma based on administrative data using a SEER tumor registry and medical record review","Brandenburg NA, Phillips S, Wells KE, Woodcroft KJ, Amend KL, Enger C, Oliveria SA.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):256-263. doi: 10.1002/pds.4711. Epub 2019 Feb 4.","Brandenburg NA","Pharmacoepidemiol Drug Saf","2019","2019/02/06","","","10.1002/pds.4711"
"30714240","Pharmacoepidemiology and Drug Safety's special issue on validation studies","Chun DS, Lund JL, Stürmer T.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):123-125. doi: 10.1002/pds.4694. Epub 2019 Feb 3.","Chun DS","Pharmacoepidemiol Drug Saf","2019","2019/02/05","","","10.1002/pds.4694"
"30714239","Causal inference for evaluating prescription opioid abuse using trend-in-trend design","Dasgupta N, Schwarz J, Hennessy S, Ertefaie A, Dart RC.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):716-725. doi: 10.1002/pds.4736. Epub 2019 Feb 3.","Dasgupta N","Pharmacoepidemiol Drug Saf","2019","2019/02/05","","","10.1002/pds.4736"
"30706619","Drug-induced anaphylactic reactions in children: A retrospective analysis of 159 validated spontaneous reports","Sachs B, Dubrall D, Fischer-Barth W, Schmid M, Stingl J.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):377-388. doi: 10.1002/pds.4726. Epub 2019 Jan 31.","Sachs B","Pharmacoepidemiol Drug Saf","2019","2019/02/02","PMC6590409","","10.1002/pds.4726"
"30701619","Patterns of initial migraine treatment in Denmark: A population-based study","Thomsen RW, Szépligeti SK, Xue F, Pedersen L, Sørensen HT, Ehrenstein V.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):322-329. doi: 10.1002/pds.4723. Epub 2019 Jan 31.","Thomsen RW","Pharmacoepidemiol Drug Saf","2019","2019/02/01","","","10.1002/pds.4723"
"30701612","Mortality: The final outcome","Haynes K.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):570-571. doi: 10.1002/pds.4715. Epub 2019 Jan 31.","Haynes K","Pharmacoepidemiol Drug Saf","2019","2019/02/01","","","10.1002/pds.4715"
"30680859","Identifying patients using antidepressants for the treatment of depression: A predictive algorithm for use in pharmaceutical and medical claims data","Havard A, Straka P, Sara G, Lujic S, Tran DT, Jorm LR.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):354-361. doi: 10.1002/pds.4739. Epub 2019 Jan 25.","Havard A","Pharmacoepidemiol Drug Saf","2019","2019/01/26","","","10.1002/pds.4739"
"30680840","Performance of a computable phenotype for identification of patients with diabetes within PCORnet: The Patient-Centered Clinical Research Network","Wiese AD, Roumie CL, Buse JB, Guzman H, Bradford R, Zalimeni E, Knoepp P, Morris HL, Donahoo WT, Fanous N, Epstein BF, Katalenich BL, Ayala SG, Cook MM, Worley KJ, Bachmann KN, Grijalva CG, Rothman RL, Chakkalakal RJ.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):632-639. doi: 10.1002/pds.4718. Epub 2019 Jan 24.","Wiese AD","Pharmacoepidemiol Drug Saf","2019","2019/01/26","PMC6615719","NIHMS1030466","10.1002/pds.4718"
"30677205","Development and validation of algorithms to identify newly diagnosed type 1 and type 2 diabetes in pediatric population using electronic medical records and claims data","Teltsch DY, Fazeli Farsani S, Swain RS, Kaspers S, Huse S, Cristaldi C, Nordstrom BL, Brodovicz KG.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):234-243. doi: 10.1002/pds.4728. Epub 2019 Jan 24.","Teltsch DY","Pharmacoepidemiol Drug Saf","2019","2019/01/25","","","10.1002/pds.4728"
"30667114","The validity of dementia diagnoses in routinely collected electronic health records in the United Kingdom: A systematic review","McGuinness LA, Warren-Gash C, Moorhouse LR, Thomas SL.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):244-255. doi: 10.1002/pds.4669. Epub 2019 Jan 22.","McGuinness LA","Pharmacoepidemiol Drug Saf","2019","2019/01/23","PMC6519035","","10.1002/pds.4669"
"30656799","The double opioid crisis: A call for balance","Vranken MJM, Schutjens MDB, Mantel-Teeuwisse AK.","Pharmacoepidemiol Drug Saf. 2019 Jan;28(1):1-3. doi: 10.1002/pds.4720.","Vranken MJM","Pharmacoepidemiol Drug Saf","2019","2019/01/19","PMC6590408","","10.1002/pds.4720"
"30648314","The Chang Gung Research Database-A multi-institutional electronic medical records database for real-world epidemiological studies in Taiwan","Shao SC, Chan YY, Kao Yang YH, Lin SJ, Hung MJ, Chien RN, Lai CC, Lai EC.","Pharmacoepidemiol Drug Saf. 2019 May;28(5):593-600. doi: 10.1002/pds.4713. Epub 2019 Jan 16.","Shao SC","Pharmacoepidemiol Drug Saf","2019","2019/01/17","","","10.1002/pds.4713"
"30648307","How pharmacoepidemiology networks can manage distributed analyses to improve replicability and transparency and minimize bias","Platt RW, Platt R, Brown JS, Henry DA, Klungel OH, Suissa S.","Pharmacoepidemiol Drug Saf. 2019 Jan 15. doi: 10.1002/pds.4722. Online ahead of print.","Platt RW","Pharmacoepidemiol Drug Saf","2019","2019/01/17","","","10.1002/pds.4722"
"30648304","Current status of pharmacovigilance regulatory structures, processes, and outcomes in the Asia-Pacific region: Survey results from 15 countries","Shin JY, Shin E, Jeong HE, Kim JH, Lee EK.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):362-369. doi: 10.1002/pds.4717. Epub 2019 Jan 16.","Shin JY","Pharmacoepidemiol Drug Saf","2019","2019/01/17","","","10.1002/pds.4717"
"30628152","Extreme restriction design as a method for reducing confounding by indication in pharmacoepidemiologic research","Secrest MH, Platt RW, Dormuth CR, Chateau D, Targownik L, Nie R, Doyle CM, Dell'Aniello S, Filion KB.","Pharmacoepidemiol Drug Saf. 2020 Jan;29 Suppl 1:26-34. doi: 10.1002/pds.4708. Epub 2019 Jan 9.","Secrest MH","Pharmacoepidemiol Drug Saf","2020","2019/01/11","","","10.1002/pds.4708"
"30628139","Pharmacologically pertinent period of effect (PPPE)","Suissa M, LeLorier J.","Pharmacoepidemiol Drug Saf. 2020 Jan;29 Suppl 1(Suppl 1):61-67. doi: 10.1002/pds.4714. Epub 2019 Jan 9.","Suissa M","Pharmacoepidemiol Drug Saf","2020","2019/01/11","PMC6972608","","10.1002/pds.4714"
"30623512","Rates of reported codeine-related poisonings and codeine prescribing following new national guidance in Ireland","Kennedy C, Duggan E, Bennett K, Williams DJ.","Pharmacoepidemiol Drug Saf. 2019 Jan;28(1):106-111. doi: 10.1002/pds.4725. Epub 2019 Jan 9.","Kennedy C","Pharmacoepidemiol Drug Saf","2019","2019/01/10","","","10.1002/pds.4725"
"30585374","Maternal and neonatal outcomes after exposure to ADHD medication during pregnancy: A systematic review and meta-analysis","Jiang HY, Zhang X, Jiang CM, Fu HB.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):288-295. doi: 10.1002/pds.4716. Epub 2018 Dec 26.","Jiang HY","Pharmacoepidemiol Drug Saf","2019","2018/12/27","","","10.1002/pds.4716"
"30565786","Proton pump inhibitor use and risk of breast cancer, prostate cancer, and malignant melanoma: An Icelandic population-based case-control study","Hálfdánarson ÓÖ, Fall K, Ogmundsdottir MH, Lund SH, Steingrímsson E, Ogmundsdottir HM, Zoega H.","Pharmacoepidemiol Drug Saf. 2019 Apr;28(4):471-478. doi: 10.1002/pds.4702. Epub 2018 Dec 19.","Hálfdánarson ÓÖ","Pharmacoepidemiol Drug Saf","2019","2018/12/20","","","10.1002/pds.4702"
"30565779","Changing predictors of statin initiation in US women over two decades","Kinsey TL, Stürmer T, Poole C, Rothman KJ, Glynn RJ.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):305-314. doi: 10.1002/pds.4704. Epub 2018 Dec 19.","Kinsey TL","Pharmacoepidemiol Drug Saf","2019","2018/12/20","PMC7147936","NIHMS1574962","10.1002/pds.4704"
"30556617","Increased risk for aseptic meningitis after amoxicillin or amoxicillin-clavulanic acid in males: A signal revealed by subset disproportionality analysis within a global database of suspected adverse drug reactions","Chandler RE.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):389-395. doi: 10.1002/pds.4707. Epub 2018 Dec 17.","Chandler RE","Pharmacoepidemiol Drug Saf","2019","2018/12/18","PMC6590467","","10.1002/pds.4707"
"30548462","Validation study of colorectal cancer diagnosis in the Spanish primary care database, BIFAP","Gil M, Rodríguez-Miguel A, Montoya-Catalá H, González-González R, Álvarez-Gutiérrez A, Rodríguez-Martín S, García-Rodríguez LA, de Abajo FJ.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):209-216. doi: 10.1002/pds.4686. Epub 2018 Dec 12.","Gil M","Pharmacoepidemiol Drug Saf","2019","2018/12/15","","","10.1002/pds.4686"
"30548353","Tramadol dispensing patterns and trends in Canada, 2007-2016","Fischer B, Kurdyak P, Jones W.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):396-400. doi: 10.1002/pds.4679. Epub 2018 Dec 12.","Fischer B","Pharmacoepidemiol Drug Saf","2019","2018/12/15","","","10.1002/pds.4679"
"30507019","Corrigendum","","Pharmacoepidemiol Drug Saf. 2018 Dec;27(12):1434. doi: 10.1002/pds.4705.","","Pharmacoepidemiol Drug Saf","2018","2018/12/04","","","10.1002/pds.4705"
"30507018",".Corrigendum","","Pharmacoepidemiol Drug Saf. 2018 Dec;27(12):1430-1433. doi: 10.1002/pds.4691.","","Pharmacoepidemiol Drug Saf","2018","2018/12/04","","","10.1002/pds.4691"
"30515910","Considerations in characterizing real-world data relevance and quality for regulatory purposes: A commentary","Girman CJ, Ritchey ME, Zhou W, Dreyer NA.","Pharmacoepidemiol Drug Saf. 2019 Apr;28(4):439-442. doi: 10.1002/pds.4697. Epub 2018 Dec 5.","Girman CJ","Pharmacoepidemiol Drug Saf","2019","2018/12/06","PMC6718007","","10.1002/pds.4697"
"30515908","Comparing external and internal validation methods in correcting outcome misclassification bias in logistic regression: A simulation study and application to the case of postsurgical venous thromboembolism following total hip and knee arthroplasty","Ni J, Dasgupta K, Kahn SR, Talbot D, Lefebvre G, Lix LM, Berry G, Burman M, Dimentberg R, Laflamme Y, Cirkovic A, Rahme E.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):217-226. doi: 10.1002/pds.4693. Epub 2018 Dec 4.","Ni J","Pharmacoepidemiol Drug Saf","2019","2018/12/06","","","10.1002/pds.4693"
"30488571","Validity of maternal recall of gestational age and weight at birth: Comparison of structured interview and medical records","Petersen JM, Mitchell AA, Van Bennekom C, Werler MM.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):269-273. doi: 10.1002/pds.4699. Epub 2018 Nov 29.","Petersen JM","Pharmacoepidemiol Drug Saf","2019","2018/11/30","","","10.1002/pds.4699"
"30488510","The recording of human papillomavirus (HPV) vaccination in BIFAP primary care database: A validation study","Martín-Merino E, Llorente-García A, Montero-Corominas D, Huerta C.","Pharmacoepidemiol Drug Saf. 2019 Feb;28(2):201-208. doi: 10.1002/pds.4674. Epub 2018 Nov 29.","Martín-Merino E","Pharmacoepidemiol Drug Saf","2019","2018/11/30","","","10.1002/pds.4674"
"30467909","A descriptive epidemiological study on the treatment options for head and neck cancer: Transition before and after approval of cetuximab","Yamada S, Sato I, Kawakami K.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):330-336. doi: 10.1002/pds.4703. Epub 2018 Nov 23.","Yamada S","Pharmacoepidemiol Drug Saf","2019","2018/11/24","","","10.1002/pds.4703"
"30456916","Statin use and survival in patients with gastric cancer in two independent population-based cohorts","Spence AD, Busby J, Hughes CM, Johnston BT, Coleman HG, Cardwell CR.","Pharmacoepidemiol Drug Saf. 2019 Apr;28(4):460-470. doi: 10.1002/pds.4688. Epub 2018 Nov 20.","Spence AD","Pharmacoepidemiol Drug Saf","2019","2018/11/21","","","10.1002/pds.4688"
"30443944","Direct oral anticoagulant use and subsequent start of proton pump inhibitors as proxy for gastric complaints","Zielinski GD, Teichert M, Klok FA, Rosendaal FR, Huisman MV, Cannegieter SC, Lijfering WM.","Pharmacoepidemiol Drug Saf. 2018 Dec;27(12):1371-1378. doi: 10.1002/pds.4684. Epub 2018 Nov 15.","Zielinski GD","Pharmacoepidemiol Drug Saf","2018","2018/11/17","","","10.1002/pds.4684"
"30430682","Use of tumor necrosis factor-alpha inhibitors during pregnancy among women who delivered live born infants","Eworuke E, Panucci G, Goulding M, Neuner R, Toh S.","Pharmacoepidemiol Drug Saf. 2019 Mar;28(3):296-304. doi: 10.1002/pds.4695. Epub 2018 Nov 14.","Eworuke E","Pharmacoepidemiol Drug Saf","2019","2018/11/16","","","10.1002/pds.4695"
"30421839","Overall and cause-specific mortality in the Sentinel system: A power analysis","Swain RS, Taylor LG, Woodworth TS, Fuller CC, Petrone AB, Menzin TJ, Haug NR, Toh S, Mosholder AD.","Pharmacoepidemiol Drug Saf. 2018 Dec;27(12):1416-1421. doi: 10.1002/pds.4692. Epub 2018 Nov 13.","Swain RS","Pharmacoepidemiol Drug Saf","2018","2018/11/14","","","10.1002/pds.4692"
"30421838","Increases in controlled-release oxycodone utilisation following the subsidy of oxycodone with naloxone formulations: An Australian population-based study","Schaffer AL, Karanges EA, Buckley NA, Wilson A, Degenhardt L, Larance B, Pearson SA.","Pharmacoepidemiol Drug Saf. 2019 Jan;28(1):97-105. doi: 10.1002/pds.4683. Epub 2018 Nov 13.","Schaffer AL","Pharmacoepidemiol Drug Saf","2019","2018/11/14","PMC6687879","NIHMS1037302","10.1002/pds.4683"
